id,compound_name,adduct,score,precursor_mz,ion_mobility,ccs,rt,mol_formula,smiles,inchi,inchi_key,method
174,Gly-Leu,[M+H]+,0.909,189.1235,,,7.606033,C8H16N2O3,O=C(O)C(N=C(O)CN)CC(C)C,"InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1",DKEXFJVMVGETOO-LURJTMIESA-N,spectral_library_annotation
174,Gly-Ile,[M+H]+,0.767,189.1225,,,7.374467,C8H16N2O3,O=C(O)C(N=C(O)CN)C(C)CC,"InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)",KGVHCTWYMPWEGN-UHFFFAOYSA-N,spectral_library_annotation
196,gamma-Glutamyltyrosine,[M+H]+,0.948,311.1236,,,8.520133,C14H18N2O6,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC1=CC=C(O)C=C1,"InChI=1S/C14H18N2O6/c15-10(13(19)20)5-6-12(18)16-11(14(21)22)7-8-1-3-9(17)4-2-8/h1-4,10-11,17H,5-7,15H2,(H,16,18)(H,19,20)(H,21,22)/t10-,11-/m0/s1",VVLXCWVSSLFQDS-QWRGUYRKSA-N,spectral_library_annotation
196,gamma-Glutamyltyrosine,[M+H]+,0.936,311.1238,,,8.212033,C14H18N2O6,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC1=CC=C(O)C=C1,"InChI=1S/C14H18N2O6/c15-10(13(19)20)5-6-12(18)16-11(14(21)22)7-8-1-3-9(17)4-2-8/h1-4,10-11,17H,5-7,15H2,(H,16,18)(H,19,20)(H,21,22)/t10-,11-/m0/s1",VVLXCWVSSLFQDS-QWRGUYRKSA-N,spectral_library_annotation
196,Glutamyltyrosine,[M+H]+,0.831,311.1239,,,2.36,C14H18N2O6,O=C(O)C(N)CCC(=O)NC(C(=O)O)CC1=CC=C(O)C=C1,"InChI=1S/C14H18N2O6/c15-10(13(19)20)5-6-12(18)16-11(14(21)22)7-8-1-3-9(17)4-2-8/h1-4,10-11,17H,5-7,15H2,(H,16,18)(H,19,20)(H,21,22)",VVLXCWVSSLFQDS-UHFFFAOYSA-N,spectral_library_annotation
201,Glutamylleucine,[M+H]+,0.821,261.1459,,,2.54,C11H20N2O5,O=C(O)C(N)CCC(=O)NC(C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)",MYFMARDICOWMQP-UHFFFAOYSA-N,spectral_library_annotation
209,"Gabapentin Related Compound E, 1-(carboxymethyl)cyclohexanecarboxylic acid, 1-(carboxymethyl)cyclohexane-1-carboxylic acid",[M+H]+,0.771,187.0965,,,,C9H14O4,C1CC[C@@](CC1)(C(=O)O)CC(=O)O,"InChI=1S/C9H14O4/c10-7(11)6-9(8(12)13)4-2-1-3-5-9/h1-6H2,(H,10,11)(H,12,13)",SDAXMMUAZRUWNL-UHFFFAOYSA-N,spectral_library_annotation
209,"Gabapentin Related Compound E, 1-(carboxymethyl)cyclohexanecarboxylic acid, 1-(carboxymethyl)cyclohexane-1-carboxylic acid",[M+H]+,0.757,187.0965,,,,C9H14O4,C1CC[C@@](CC1)(C(=O)O)CC(=O)O,"InChI=1S/C9H14O4/c10-7(11)6-9(8(12)13)4-2-1-3-5-9/h1-6H2,(H,10,11)(H,12,13)",SDAXMMUAZRUWNL-UHFFFAOYSA-N,spectral_library_annotation
209,"Gabapentin Related Compound E, 1-(carboxymethyl)cyclohexanecarboxylic acid, 1-(carboxymethyl)cyclohexane-1-carboxylic acid",[M+H]+,0.737,187.0965,,,,C9H14O4,C1CC[C@@](CC1)(C(=O)O)CC(=O)O,"InChI=1S/C9H14O4/c10-7(11)6-9(8(12)13)4-2-1-3-5-9/h1-6H2,(H,10,11)(H,12,13)",SDAXMMUAZRUWNL-UHFFFAOYSA-N,spectral_library_annotation
256,Theobromine,[M+H]+,0.790,181.072,,,,C7H8N4O2,Cn1cnc2c1c(=O)[nH]c(=O)n2C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)",YAPQBXQYLJRXSA-UHFFFAOYSA-N,spectral_library_annotation
256,THEOBROMINE,[M+H]+,0.789,181.0720062255859,,,,C7H8N4O2,O=C1N=C(O)C2=C(N=CN2C)N1C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)",YAPQBXQYLJRXSA-UHFFFAOYSA-N,spectral_library_annotation
256,THEOBROMINE,[M+H]+,0.759,181.0720015,,,,C7H8N4O2,O=C1N=C(O)C2=C(N=CN2C)N1C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)",YAPQBXQYLJRXSA-UHFFFAOYSA-N,spectral_library_annotation
256,THEOBROMINE,[M+H]+,0.752,181.0720062255859,,,,C7H8N4O2,O=C1N=C(O)C2=C(N=CN2C)N1C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)",YAPQBXQYLJRXSA-UHFFFAOYSA-N,spectral_library_annotation
256,THEOBROMINE,[M+H]+,0.751,181.0720015,,,,C7H8N4O2,O=C1N=C(O)C2=C(N=CN2C)N1C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)",YAPQBXQYLJRXSA-UHFFFAOYSA-N,spectral_library_annotation
256,Theobromine,[M+H]+,0.741,181.07267,,,,C7H8N4O2,[H]C([H])([H])N(C(=O)2)c(n1)c(C(=O)N([H])2)n(C([H])([H])[H])c([H])1,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)",YAPQBXQYLJRXSA-UHFFFAOYSA-N,spectral_library_annotation
256,Theobromine,[M+H]+,0.737,181.072,,,,C7H8N4O2,CN1C=NC2=C1C(=O)NC(=O)N2C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)",YAPQBXQYLJRXSA-UHFFFAOYSA-N,spectral_library_annotation
256,THEOBROMINE,[M+H]+,0.722,181.0720062255859,,,,C7H8N4O2,O=C1N=C(O)C2=C(N=CN2C)N1C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)",YAPQBXQYLJRXSA-UHFFFAOYSA-N,spectral_library_annotation
256,THEOBROMINE,[M+H]+,0.721,181.07202999999998,,,,C7H8N4O2,O=C1N=C(O)C2=C(N=CN2C)N1C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)",YAPQBXQYLJRXSA-UHFFFAOYSA-N,spectral_library_annotation
256,Theobromine,[M+H]+,0.709,181.072,,,2.641,C7H8N4O2,CN1C=NC2=C1C(=O)NC(=O)N2C,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)",YAPQBXQYLJRXSA-UHFFFAOYSA-N,spectral_library_annotation
273,Glutamylleucine,[M+H]+,0.851,261.1459,,,2.54,C11H20N2O5,O=C(O)C(N)CCC(=O)NC(C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)",MYFMARDICOWMQP-UHFFFAOYSA-N,spectral_library_annotation
298,Isobutyryl-carnitine; LC-tDDA; CE10,[M+H]+,0.843,232.154342651367,,,3.58,C11H21NO4,O=C([O-])CC(OC(=O)C(C)C)C[N+](C)(C)C,"InChI=1S/C11H21NO4/c1-8(2)11(15)16-9(6-10(13)14)7-12(3,4)5/h8-9H,6-7H2,1-5H3/t9-/m1/s1",LRCNOZRCYBNMEP-SECBINFHSA-N,spectral_library_annotation
298,Isobutyryl-carnitine; LC-tDDA; CE20,[M+H]+,0.830,232.154342651367,,,3.58,C11H21NO4,O=C([O-])CC(OC(=O)C(C)C)C[N+](C)(C)C,"InChI=1S/C11H21NO4/c1-8(2)11(15)16-9(6-10(13)14)7-12(3,4)5/h8-9H,6-7H2,1-5H3/t9-/m1/s1",LRCNOZRCYBNMEP-SECBINFHSA-N,spectral_library_annotation
298,Butyryl-carnitine; AIF; CE10; MS2Dec,[M+H]+,0.815,232.154342651367,,,3.356939,C11H21NO4,O=C([O-])CC(OC(=O)CCC)C[N+](C)(C)C,"InChI=1S/C11H21NO4/c1-5-6-11(15)16-9(7-10(13)14)8-12(2,3)4/h9H,5-8H2,1-4H3/t9-/m1/s1",QWYFHHGCZUCMBN-SECBINFHSA-N,spectral_library_annotation
298,Isobutyryl-carnitine; AIF; CE10; MS2Dec,[M+H]+,0.782,232.154342651367,,,3.37604,C11H21NO4,O=C([O-])CC(OC(=O)C(C)C)C[N+](C)(C)C,"InChI=1S/C11H21NO4/c1-8(2)11(15)16-9(6-10(13)14)7-12(3,4)5/h8-9H,6-7H2,1-5H3/t9-/m1/s1",LRCNOZRCYBNMEP-SECBINFHSA-N,spectral_library_annotation
316,"2-Acetamidophenol, N-(2-hydroxyphenyl)acetamide",[M+H]+,0.962,152.0706,,,,C8H9NO2,CC(=O)NC1=C(O)C=CC=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-4-2-3-5-8(7)11/h2-5,11H,1H3,(H,9,10)",ADVGKWPZRIDURE-UHFFFAOYSA-N,spectral_library_annotation
316,"cis-1,2,3,6-Tetrahydrophthalimide, (3aR,7aS)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",[M+H]+,0.962,152.0706,,,,C8H9NO2,O=C1NC(=O)[C@@H]2CC=CC[C@H]12,"InChI=1S/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)/t5-,6+",CIFFBTOJCKSRJY-OLQVQODUSA-N,spectral_library_annotation
316,"Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.962,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
316,"cis-1,2,3,6-Tetrahydrophthalimide, (3aR,7aS)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",[M+H]+,0.961,152.0706,,,,C8H9NO2,O=C1NC(=O)[C@@H]2CC=CC[C@H]12,"InChI=1S/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)/t5-,6+",CIFFBTOJCKSRJY-OLQVQODUSA-N,spectral_library_annotation
316,"Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.961,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
316,"2-Acetamidophenol, N-(2-hydroxyphenyl)acetamide",[M+H]+,0.961,152.0706,,,,C8H9NO2,CC(=O)NC1=C(O)C=CC=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-4-2-3-5-8(7)11/h2-5,11H,1H3,(H,9,10)",ADVGKWPZRIDURE-UHFFFAOYSA-N,spectral_library_annotation
316,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.959,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
316,Acetaminophen,[M+H]+,0.958,152.0706,,,1.37395,C8H9NO2,OC1=CC=C(N=C(O)C)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
316,"cis-1,2,3,6-Tetrahydrophthalimide, (3aR,7aS)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",[M+H]+,0.958,152.0706,,,,C8H9NO2,O=C1NC(=O)[C@@H]2CC=CC[C@H]12,"InChI=1S/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)/t5-,6+",CIFFBTOJCKSRJY-OLQVQODUSA-N,spectral_library_annotation
316,"Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.958,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
344,"Gabapentin Related Compound E, 1-(carboxymethyl)cyclohexanecarboxylic acid, 1-(carboxymethyl)cyclohexane-1-carboxylic acid",[M+H]+,0.752,187.0965,,,,C9H14O4,C1CC[C@@](CC1)(C(=O)O)CC(=O)O,"InChI=1S/C9H14O4/c10-7(11)6-9(8(12)13)4-2-1-3-5-9/h1-6H2,(H,10,11)(H,12,13)",SDAXMMUAZRUWNL-UHFFFAOYSA-N,spectral_library_annotation
344,"Gabapentin Related Compound E, 1-(carboxymethyl)cyclohexanecarboxylic acid, 1-(carboxymethyl)cyclohexane-1-carboxylic acid",[M+H]+,0.741,187.0965,,,,C9H14O4,C1CC[C@@](CC1)(C(=O)O)CC(=O)O,"InChI=1S/C9H14O4/c10-7(11)6-9(8(12)13)4-2-1-3-5-9/h1-6H2,(H,10,11)(H,12,13)",SDAXMMUAZRUWNL-UHFFFAOYSA-N,spectral_library_annotation
344,"Gabapentin Related Compound E, 1-(carboxymethyl)cyclohexanecarboxylic acid, 1-(carboxymethyl)cyclohexane-1-carboxylic acid",[M+H]+,0.714,187.0965,,,,C9H14O4,C1CC[C@@](CC1)(C(=O)O)CC(=O)O,"InChI=1S/C9H14O4/c10-7(11)6-9(8(12)13)4-2-1-3-5-9/h1-6H2,(H,10,11)(H,12,13)",SDAXMMUAZRUWNL-UHFFFAOYSA-N,spectral_library_annotation
387,"Pentaethylene glycol, 2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethanol",[M+H]+,0.913,239.1489,,,,C10H22O6,OCCOCCOCCOCCOCCO,"InChI=1S/C10H22O6/c11-1-3-13-5-7-15-9-10-16-8-6-14-4-2-12/h11-12H,1-10H2",JLFNLZLINWHATN-UHFFFAOYSA-N,spectral_library_annotation
396,gamma-Glutamylleucine,[M+H]+,0.882,261.1444,,,8.013117,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
396,gamma-Glutamylleucine,[M+H]+,0.847,261.1447,,,7.626266,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
402,"2,3-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)-propan-1-one",[M+H]+,0.741,213.076,,,,C10H12O5,OC1=C(OC)C=C(C(C(CO)O)=O)C=C1,"InChI=1S/C10H12O5/c1-15-9-4-6(2-3-7(9)12)10(14)8(13)5-11/h2-4,8,11-13H,5H2,1H3",UTXNRISXYKZJTH-UHFFFAOYSA-N,spectral_library_annotation
448,TRYPTOPHAN,[M+H]+,0.981,205.0971536,,,,C11H12N2O2,O=C(O)C(N)CC1=CNC=2C=CC=CC21,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,spectral_library_annotation
